object,init,strategy,seed,psnr,ssim,lpips,precision@0.5%,recall@0.5%,fscore@0.5%,chamfer,precision@1%,recall@1%,fscore@1%,precision@2%,recall@2%,fscore@2%,num_gs,round,n_views,train_s,signal_s,ig_s,ig_gains,select_s
chair,biased,fps,0,36.067975203196205,0.9763694365819295,0.07589925844222307,0.4702,0.508883499252658,0.4887775588726432,0.016165103012315902,0.70095,0.7187455935023548,0.7097362646912236,0.89261,0.8534645647085366,0.872598479471754,59747,3,25,135.92065715789795,1.701408863067627,,,0.00449681282043457
chair,biased,fps,0,37.968072700500485,0.9788417687018712,0.06896266837914784,0.49561,0.5312614568938774,0.5128168455428892,0.013702988883783978,0.730745,0.7321906991172904,0.7314671352258352,0.921145,0.8745805014241801,0.897259024662118,57982,4,30,127.70920610427856,,,,
chair,biased,fps,1,15.24858112335205,0.8725137611230215,0.33879820791383586,0.12052,0.3798330466172199,0.18298071366927454,0.1335485839360712,0.20069,0.6082024309766209,0.301795742421098,0.308935,0.8044713612905046,0.4464306449843194,60285,0,10,56.928988456726074,0.7715089321136475,,,0.0007159709930419922
chair,biased,fps,1,24.925740464528403,0.9468760639429092,0.14418484525134165,0.280745,0.42437039961645845,0.3379301257783556,0.06904414117565844,0.441505,0.6254547505569813,0.5176228990840692,0.63631,0.8140528497701571,0.7142901776880675,51770,1,15,54.407756328582764,0.9558424949645996,,,0.0019567012786865234
chair,biased,fps,1,29.39597878456116,0.9638759066661199,0.10382267311215401,0.363375,0.4651357906314335,0.4080060750732837,0.03446763189635059,0.565165,0.6829648326235934,0.6185058790211899,0.78261,0.8432978933416058,0.8118213424152589,51061,2,20,57.08236479759216,0.9674115180969238,,,0.0017232894897460938
chair,biased,fps,1,33.980216375986735,0.9741787989934285,0.08288631575802961,0.403815,0.46140613102456357,0.4306938656919937,0.019182271858558878,0.62544,0.6680461941961138,0.6460413935189919,0.84699,0.8252841309681604,0.835996196011276,54868,3,25,55.10076117515564,0.9070556163787842,,,0.0010690689086914062
chair,biased,fps,1,35.73482001622518,0.9771919588247935,0.07578578448543946,0.4684,0.5143052539552723,0.4902804375636605,0.016892505791904468,0.6867,0.7053075382836516,0.6958794018264719,0.8815,0.8360359852223695,0.858166265294411,57913,4,30,56.97954487800598,,,,
chair,biased,ig,0,14.91870059967041,0.865681674083074,0.34273132470746837,0.13958,0.395632984573733,0.206356921743157,0.13835327905122,0.220325,0.6001156264982092,0.3223157682294675,0.32932,0.7893835133534505,0.46475187664030326,60498,0,10,71.04275226593018,0.9888880252838135,1.1244995594024658,"[13796, 8761, 4621, 3995, 2896]",1.1401996612548828
chair,biased,ig,0,29.05918051401774,0.9606665025154749,0.11101666502654553,0.4518,0.5033489382103274,0.4761834331502941,0.019444853965165175,0.68833,0.7099396486082518,0.69896784044896,0.87874,0.8412109760568544,0.8595660497195069,56510,1,15,68.60379385948181,1.1778526306152344,1.2306983470916748,"[943, 725, 485, 291, 217]",1.236945629119873
chair,biased,ig,0,32.977365811665855,0.9697174648443858,0.086488220654428,0.475325,0.5081714092331989,0.4911997091724951,0.017422823853746983,0.713895,0.7275797399813869,0.7206724114787044,0.88827,0.8476620886093799,0.8674910826174417,56671,2,20,69.34002351760864,1.0912580490112305,1.2946760654449463,"[176, 157, 100, 93, 68]",1.3087971210479736
chair,biased,ig,0,34.185307280222574,0.9733780692021052,0.08002689691881339,0.44534,0.498660424715869,0.4704943509105011,0.017759269653834273,0.66137,0.6981513861078993,0.6792631391434917,0.864755,0.8391734115457289,0.8517721737416449,56003,3,25,67.88093209266663,1.4111008644104004,1.1679725646972656,"[84, 76, 72, 67, 61]",1.175997018814087
chair,biased,ig,0,36.27520176569621,0.9768659909566243,0.07287606050570807,0.462665,0.5267210017202967,0.4926194060502075,0.015385019086539949,0.695135,0.7311260892862179,0.712676434761777,0.901775,0.8674948532107505,0.8843028324192453,55984,4,30,68.46078181266785,,,,
chair,biased,ig,1,15.238405752182008,0.8735487341880799,0.3406570894022783,0.120815,0.38052398544798216,0.18340087899135873,0.1339807565955516,0.1986,0.6097817197326489,0.2996174865976821,0.30079,0.8079472066330128,0.4383769911017035,60085,0,10,70.28245711326599,1.1173489093780518,0.9207668304443359,"[14533, 11417, 4983, 4169, 4162]",0.93135666847229
chair,biased,ig,1,27.148013432820637,0.9524829804897308,0.1323289052893718,0.35441,0.43442426464367295,0.39035906662069725,0.040033838702751526,0.540515,0.624552299839251,0.5795028087977235,0.73256,0.8020953777602301,0.7657523616664853,50117,1,15,70.92458605766296,1.1408870220184326,1.2105183601379395,"[1301, 1187, 366, 308, 239]",1.2156758308410645
chair,biased,ig,1,32.474916744232175,0.9681754569212596,0.08868125192821026,0.37134,0.44631123269127726,0.4053885239115275,0.01833568369570218,0.579065,0.6466059392537861,0.6109745384710721,0.793835,0.8227318875320793,0.8080251710909397,46355,2,20,70.52506899833679,1.2785310745239258,1.0448458194732666,"[181, 159, 139, 131, 125]",1.0504088401794434
chair,biased,ig,1,35.155993684132895,0.9741279741128286,0.07665054202079773,0.37487,0.47336360303449054,0.41839845352677935,0.018241122030935544,0.551835,0.6572590879607434,0.5999509424722169,0.77185,0.8309596999351364,0.8003149025375759,47072,3,25,68.58036041259766,1.0983750820159912,1.027482271194458,"[152, 141, 133, 58, 56]",1.0353400707244873
chair,biased,ig,1,36.61250791549683,0.9770143777132034,0.07342256779472033,0.44461,0.5077201838743337,0.47407396042831945,0.01632958713418235,0.681035,0.7210651738627711,0.70047865314607,0.89092,0.8607123720353084,0.8755557144707071,53663,4,30,67.84434628486633,,,,
chair,biased,ours,0,14.928460439046225,0.8647651463747025,0.3414301197975874,0.138065,0.39423700611974394,0.20450921328174773,0.13937644445789993,0.21817,0.6022659973490511,0.32030864824606287,0.32876,0.7846244958966694,0.4633675971268941,59704,0,10,84.08989357948303,1.470839262008667,,,1.4723167419433594
chair,biased,ours,0,18.1704105536143,0.9092879970868428,0.25096743864317733,0.20885,0.4211131165571505,0.2792210276487896,0.11545069454775614,0.315975,0.6150554161143856,0.41747752112722875,0.43569,0.7781381313629826,0.5586079177005915,57096,1,15,97.59751057624817,1.748204231262207,,,1.7500762939453125
chair,biased,ours,0,23.91540419260661,0.943441417813301,0.16898739710450172,0.37414,0.4628726134408754,0.41380298650661157,0.03533660413995145,0.54904,0.640295834625906,0.5911669602616211,0.71547,0.778702163061564,0.7457481144128392,57604,2,20,113.35337257385254,2.03015398979187,,,2.0321462154388428
chair,biased,ours,0,31.163688755035402,0.9654101818799973,0.1023808429017663,0.49408,0.5381708452015003,0.5151837897410535,0.019354809644102043,0.71607,0.740432612312812,0.7280475520149143,0.8836,0.864724047491469,0.8740601257069769,54292,3,25,137.0260956287384,1.9185984134674072,,,1.920297384262085
chair,biased,ours,0,34.24314047495524,0.9711663832267126,0.08690731978664795,0.51787,0.5432118785075721,0.5302383184950583,0.014877861919903151,0.753455,0.7482867537155589,0.7508619835944768,0.91088,0.8682351448151386,0.8890464802281122,59955,4,30,125.83128595352173,,,,
chair,biased,ours,1,15.250358486175537,0.8740344802538554,0.3379789992546042,0.122865,0.38775064158605715,0.18660212770016246,0.13181189095049262,0.201335,0.6168321159649173,0.30358075176690874,0.30657,0.8111974392960885,0.44497413365630517,59951,0,10,122.69405841827393,2.0041751861572266,,,2.0061702728271484
chair,biased,ours,1,24.048353052139284,0.9402636100848516,0.1623223335792621,0.308255,0.48592740912039256,0.3772170014803225,0.0681794999271327,0.475745,0.7076200682478355,0.5689650952212518,0.628195,0.8632646154713894,0.7272050942454129,56298,1,15,154.01083207130432,2.1948816776275635,,,2.196923017501831
chair,biased,ours,1,27.341311264038087,0.9545437425374985,0.1296364157150189,0.407465,0.48902253306635834,0.4445339373640446,0.02640621174686349,0.610305,0.6826757663780705,0.6444650136080087,0.794695,0.8338080600129727,0.8137818251894853,56487,2,20,136.6141653060913,1.2987987995147705,,,1.3009285926818848
chair,biased,ours,1,33.43364642461141,0.9697555571794509,0.08942070013533036,0.40615,0.47965255647367383,0.4398517127503288,0.016045329062100704,0.634255,0.7038974590371979,0.667264002493198,0.858925,0.8658027581150061,0.8623501657173931,50138,3,25,72.51914763450623,1.2064862251281738,,,1.2071874141693115
chair,biased,ours,1,36.46136713027954,0.9749919583400091,0.07587762971719106,0.45671,0.5216940692066894,0.48704396444421105,0.012455341531529445,0.69429,0.7409613920302321,0.7168668676850636,0.903135,0.8944767195916411,0.8987850082907894,52536,4,30,58.232508182525635,,,,
chair,biased,random,0,14.911302916208903,0.8656446903944015,0.3401546017577251,0.1447,0.409825432189289,0.21388285043542343,0.13960596158366662,0.226965,0.6144138300572493,0.3314807312883189,0.331695,0.7882554499562875,0.46691421300550534,59902,0,10,121.24863862991333,1.710575819015503,,,0.0010044574737548828
chair,biased,random,0,23.878989108403523,0.9428290774424871,0.1611407769223054,0.29845,0.4818522800981415,0.3685977003096876,0.09098027416713952,0.470145,0.7208748131644999,0.5691184735789343,0.60086,0.8594785526946614,0.7072692591990929,59703,1,15,154.15339827537537,1.9881987571716309,,,0.00022912025451660156
chair,biased,random,0,29.443853108088174,0.963181824485461,0.11187262696524461,0.39371,0.4822753038720776,0.4335155145826598,0.04481424023743976,0.586625,0.6908542260075016,0.6344875941321503,0.75931,0.8459417919287064,0.8002882354769099,60854,2,20,136.6874668598175,1.3005893230438232,,,0.0001761913299560547
chair,biased,random,0,34.633697191874184,0.9739228278398514,0.0833652622376879,0.477235,0.51429820355904,0.4950738962538109,0.018882682825748526,0.71614,0.730421049662991,0.7232100306136662,0.908675,0.8656335486054316,0.8866322212078335,58791,3,25,72.58740282058716,0.8401784896850586,,,0.0001285076141357422
chair,biased,random,0,35.69294077555339,0.9757263441880544,0.08006837548067172,0.49164,0.5264248850785415,0.5084381836429757,0.018259003168335723,0.72214,0.7245410192052794,0.7233385171477903,0.905115,0.8574550889760004,0.880640682277095,60110,4,30,59.003034353256226,,,,
chair,biased,random,1,15.290443992614746,0.8746655652920405,0.3395632166415453,0.123285,0.3842606954510844,0.18667710223247336,0.1339155381112146,0.19741,0.5987407992329169,0.2969221943643142,0.300935,0.7936067006965791,0.43639092475350116,60287,0,10,60.29511618614197,1.1451735496520996,,,0.0002846717834472656
chair,biased,random,1,19.006524737675985,0.9117609550555547,0.23107905369251966,0.208185,0.4378719084012522,0.28219917491818897,0.12472352598885127,0.32633,0.6478679601793621,0.4340365307404388,0.456235,0.8172396288671423,0.5855685125158457,60606,1,15,55.93965983390808,1.1419484615325928,,,0.00017952919006347656
chair,biased,random,1,28.417345905303954,0.9586728831132253,0.1180317623540759,0.423985,0.4845878338362616,0.452265278198036,0.0235716099747807,0.63295,0.679510138469782,0.6554041978690556,0.81915,0.8145111255252545,0.8168239765875459,56930,2,20,55.92682719230652,0.9128718376159668,,,8.034706115722656e-05
chair,biased,random,1,33.77100712458293,0.9722087164719899,0.08058696252604326,0.40703,0.5035322485123664,0.4501674244607232,0.01567186169708208,0.61744,0.7204165374094024,0.6649651504777785,0.8226,0.879572181956626,0.8501326534966923,49059,3,25,58.125818490982056,0.9962379932403564,,,7.700920104980469e-05
chair,biased,random,1,33.20450881322225,0.9717436254024505,0.08770913903911909,0.47594,0.5353013339349671,0.5038783687403992,0.018410361528305493,0.696175,0.7324938661552779,0.7138727935507854,0.859705,0.8519275783299022,0.8557986194008323,58896,4,30,49.80519509315491,,,,
chair,uniform,fps,0,28.915022627512613,0.9532995104789734,0.11755923486004273,0.30773,0.4169251811951832,0.3541005138404896,0.018215844150151744,0.48639,0.6160001692095096,0.5435758240055045,0.7401,0.8468442426464368,0.789882098110065,43201,0,10,55.796022176742554,1.1836175918579102,,,0.002141714096069336
chair,uniform,fps,0,33.48917525609334,0.9691682110230128,0.08362888290236394,0.42976,0.47340590541188415,0.4505283485364266,0.015188697560879552,0.679685,0.7039115598296625,0.6915861782739987,0.91031,0.870533573986858,0.8899775694075922,55265,1,15,68.05452108383179,1.124469518661499,,,0.002247333526611328
chair,uniform,fps,0,35.118351713816324,0.9739888538916905,0.07637544653067986,0.442865,0.4839885501565188,0.4625144700128097,0.01565336208157726,0.67528,0.6926027242731041,0.6838316755490556,0.900635,0.8563763783524634,0.8779482580706982,57984,2,20,69.57389974594116,0.9970970153808594,,,0.0018763542175292969
chair,uniform,fps,0,36.68492762247721,0.9769203315178553,0.07089443542063237,0.461885,0.5019811613412674,0.48109909447068877,0.014721290974319541,0.68748,0.7069573310020023,0.6970826370060208,0.88706,0.851264841084069,0.8687938779740592,60268,3,25,71.02008867263794,1.2913439273834229,,,0.0026454925537109375
chair,uniform,fps,0,37.402578830718994,0.9780555446942647,0.0696035078416268,0.473375,0.5240982543218929,0.4974469441955859,0.013594338232216202,0.700145,0.7329309907216786,0.7161629555183741,0.90685,0.8793677204658902,0.892897442643774,58990,4,30,69.29297709465027,,,,
chair,uniform,fps,1,23.732305256525674,0.9365879108508428,0.15613799039274454,0.223345,0.38662257818889423,0.28313052304185815,0.08037569632760128,0.35707,0.5816999915395246,0.44251013102451314,0.536355,0.8095758481626667,0.6452338240616773,48529,0,10,66.71291327476501,0.9762914180755615,,,0.001967191696166992
chair,uniform,fps,1,32.60748001734416,0.9675160050392151,0.08915994527439276,0.36912,0.43826673059025917,0.4007324110397715,0.01727156061323718,0.589355,0.6550170619588821,0.6204536285443104,0.862545,0.8650201641332242,0.8637808089243847,51580,1,15,64.82015657424927,0.9952073097229004,,,0.0009777545928955078
chair,uniform,fps,1,35.242331949869794,0.974122209350268,0.07575877737253904,0.4108,0.4775938407738515,0.4416859748126991,0.01590499874614293,0.60974,0.6747299698243041,0.6405908451981104,0.830395,0.843565808398432,0.8369285899055366,52893,2,20,70.65034317970276,1.0606489181518555,,,0.0017096996307373047
chair,uniform,fps,1,37.04196252822876,0.977511289715767,0.06846427445610365,0.397615,0.49439493499534676,0.44075482652376574,0.01511934321411495,0.577195,0.6829436814348966,0.6256322165381931,0.802635,0.8524070052736964,0.8267726069764748,52350,3,25,68.580326795578,0.9461915493011475,,,0.003124237060546875
chair,uniform,fps,1,37.82283093134562,0.9789964685837428,0.06973627849171558,0.445685,0.49741250458275754,0.4701301636951005,0.01525910618275728,0.65563,0.6952113708790434,0.6748407931759153,0.87737,0.8613539580924447,0.8692882141460521,55308,4,30,69.36248540878296,,,,
chair,uniform,ig,0,28.774291960398354,0.9531350980202357,0.11748925000429153,0.29542,0.40251417129642686,0.34075057899375044,0.018291795091180986,0.469815,0.6013917482162497,0.5275225621173535,0.73439,0.843199187794354,0.7850422103742462,43650,0,10,68.43668007850647,1.090071678161621,0.9355106353759766,"[500, 424, 262, 243, 192]",0.9570932388305664
chair,uniform,ig,0,32.642282994588214,0.9659068028132121,0.08935149299601713,0.317665,0.427380918807637,0.3644445426673918,0.016532662182670257,0.486025,0.624474745480696,0.5466193745787423,0.728945,0.8285132124425393,0.7755464112218787,43248,1,15,69.38231134414673,1.2542088031768799,1.0823161602020264,"[212, 167, 138, 125, 106]",1.0877668857574463
chair,uniform,ig,0,33.954336706797285,0.9707637071609497,0.07806424386799335,0.372645,0.48169717138103163,0.42021112486844026,0.015236645871111856,0.548525,0.6652612876843679,0.601279568783462,0.762245,0.8351335345046391,0.7970263118702748,45694,2,20,69.74062490463257,1.2843008041381836,1.2883386611938477,"[140, 131, 98, 88, 80]",1.3034651279449463
chair,uniform,ig,0,35.357831954956055,0.9748014599084854,0.07181255711863438,0.42808,0.5177035449392255,0.4686453569708162,0.014009256737302512,0.626115,0.7097140359288192,0.6652986147985644,0.833405,0.858625454750557,0.8458272664151081,52474,3,25,66.8568127155304,1.0280876159667969,0.8643679618835449,"[70, 63, 57, 52, 49]",0.8672175407409668
chair,uniform,ig,0,35.87952686945597,0.9760035514831543,0.07250825924177964,0.448675,0.5197693110352802,0.48161260894692504,0.01437491057818791,0.65475,0.7125976479878169,0.6824501591919664,0.849435,0.8599791308271525,0.8546745458816224,53830,4,30,69.21053767204285,,,,
chair,uniform,ig,1,23.952752955754598,0.9366128583749135,0.15534044007460276,0.21591,0.38605149609408046,0.27693591388325534,0.08391996392246827,0.345995,0.583342733861643,0.43436021555648474,0.51839,0.8002552243436081,0.6291977524947745,48285,0,10,66.86126947402954,1.1490836143493652,1.0620625019073486,"[2977, 1446, 704, 566, 410]",1.0809624195098877
chair,uniform,ig,1,32.930880546569824,0.9669353286425273,0.08629589267075062,0.356835,0.4466567021066584,0.39672530252234617,0.015776535405575467,0.547575,0.6509560337290956,0.5948068763145227,0.78354,0.8444894103048591,0.8128738072690754,49679,1,15,70.26102495193481,1.3778562545776367,1.6264350414276123,"[269, 197, 122, 119, 118]",1.633375644683838
chair,uniform,ig,1,34.88015562693278,0.9734150687853496,0.07248747628182173,0.3237,0.44480244789757184,0.37470941772103344,0.016292209665979166,0.483085,0.6405143969091063,0.5507708499702344,0.70447,0.8563622775599988,0.773025445906057,46004,2,20,72.33647418022156,1.3328981399536133,1.432758092880249,"[203, 120, 97, 97, 91]",1.4423441886901855
chair,uniform,ig,1,36.23980957667033,0.976560894648234,0.06764715456714233,0.34782,0.4646845652725683,0.3978478211722647,0.016300447770338115,0.509695,0.6587678727544488,0.5747220536191407,0.721355,0.8342733861643025,0.7737159900513524,48074,3,25,69.82340955734253,1.192141056060791,1.0454480648040771,"[103, 74, 66, 62, 57]",1.0524275302886963
chair,uniform,ig,1,36.94374914169312,0.9779838889837265,0.06528955971201261,0.38533,0.4894808088214558,0.43120555475822014,0.013351869629292369,0.577805,0.6991525423728814,0.6327130250471543,0.782695,0.8809681604106151,0.8289290653552742,47454,4,30,69.31242370605469,,,,
chair,uniform,ours,0,28.70422910054525,0.9527539114157358,0.11839756121238072,0.29418,0.40775966609323444,0.3417807665406241,0.018850684066691818,0.46344,0.6022659973490511,0.5238107967971318,0.721145,0.8425082489635918,0.7771168084759899,42480,0,10,44.20046925544739,0.9418587684631348,,,0.9428050518035889
chair,uniform,ours,0,32.94385007222493,0.9660059054692586,0.09029663366576036,0.36345,0.44020558955413297,0.3981624058938316,0.016477179839741268,0.552975,0.6367635861135396,0.5919188435862521,0.822015,0.8404495332637695,0.8311300593336678,55211,1,15,66.03524827957153,1.1467006206512451,,,1.1477725505828857
chair,uniform,ours,0,35.03295739491781,0.9713104546070099,0.08190467497333884,0.38908,0.4677303364449082,0.4247953404929219,0.014181619908846397,0.61855,0.7003299585436702,0.6569045090889425,0.86133,0.8779646916156688,0.8695677983434277,55967,2,20,68.13159036636353,1.4440765380859375,,,1.445173740386963
chair,uniform,ours,0,35.48617693583171,0.9729330132404963,0.07944178202499946,0.428535,0.49445838856143715,0.45914245577084384,0.01374094611961988,0.649245,0.7013452156011167,0.6742902017845338,0.905485,0.8883217236808708,0.8968212520874397,58871,3,25,70.66091346740723,1.1160085201263428,,,1.116807222366333
chair,uniform,ours,0,35.89349568684896,0.973735166589419,0.08009834786256155,0.461625,0.5157012324092614,0.487167075878172,0.013721175435798939,0.710745,0.7449166643165346,0.7274297421691625,0.91832,0.879466426013142,0.8984733632987,62007,4,30,70.72016096115112,,,,
chair,uniform,ours,1,23.888348007202147,0.9371193518241246,0.1545373432338238,0.22017,0.3902253306635833,0.28150907038819833,0.08128464738939843,0.35494,0.5963718660988747,0.4450196359290109,0.534395,0.8159141543754759,0.6458083219159451,48556,0,10,66.15188217163086,1.3158297538757324,,,1.3174481391906738
chair,uniform,ours,1,32.295881525675455,0.9670551061630249,0.09174122257779042,0.38174,0.4491384415804168,0.4127056380540693,0.017409228748522437,0.570155,0.6320468710341521,0.5995077739223379,0.82827,0.847824247722722,0.8379330584964446,50777,1,15,69.64235162734985,1.2298657894134521,,,1.2310106754302979
chair,uniform,ours,1,34.7826579729716,0.9719504475593567,0.0805051676928997,0.409765,0.47558447784765506,0.44022813237323133,0.015562459434325267,0.61299,0.6678558334978426,0.6392478105781841,0.849755,0.8547970895964353,0.8522685875114461,55738,2,20,70.51222085952759,1.29183030128479,,,1.2931106090545654
chair,uniform,ours,1,35.857762749989824,0.9741032630205154,0.07452683510879675,0.3951,0.48484164810062325,0.435394632310098,0.012883153567949356,0.600905,0.7026988916777123,0.64782758044725,0.876785,0.8993978961617642,0.8879475037061425,49953,3,25,71.36857604980469,1.320542335510254,,,1.3218727111816406
chair,uniform,ours,1,36.23330055872599,0.9754092345635096,0.07543336031958461,0.4194,0.49625623960066556,0.4546026289937988,0.01462826389313658,0.61764,0.6938224428212866,0.6535185142812904,0.85311,0.8626371302067176,0.8578471141746707,58310,4,30,68.11563301086426,,,,
chair,uniform,random,0,28.94290606180827,0.9537371079126994,0.11529618451992671,0.30513,0.4137736540793593,0.3512424908478702,0.018413530340567454,0.478285,0.6118122338475422,0.5368706665422046,0.739305,0.8496714515355763,0.790655332708617,42932,0,10,68.2889142036438,1.2058453559875488,,,9.34600830078125e-05
chair,uniform,random,0,32.73297513326009,0.9656142522891362,0.09003337838997444,0.39651,0.4580712936067007,0.4250733077983413,0.015518214199260257,0.63317,0.6856510335880877,0.6583663042677315,0.889325,0.859386897543642,0.874099677289953,56956,1,15,67.10548710823059,1.1102511882781982,,,8.177757263183594e-05
chair,uniform,random,0,34.78853495915731,0.9719294855991999,0.07946424589802821,0.427705,0.4823810598155616,0.4534006184650868,0.014904482389275078,0.651135,0.6917425759327674,0.6708248171723633,0.896395,0.8610155390732959,0.8783491472113192,55629,2,20,67.23321795463562,1.1931407451629639,,,7.796287536621094e-05
chair,uniform,random,0,35.916827042897545,0.974267519513766,0.07647159590075413,0.46553,0.5109915677261062,0.487202561388291,0.013581035778345463,0.701795,0.7360049634789475,0.7184929982817753,0.897715,0.8699906934769734,0.8836354357817254,57722,3,25,70.72211694717407,1.2586898803710938,,,7.987022399902344e-05
chair,uniform,random,0,36.880971336364745,0.9764002710580826,0.07486026020099719,0.50734,0.5448616712259229,0.5254318213687881,0.013748072441758265,0.744355,0.7552454947968076,0.7497607025738552,0.930045,0.877287853577371,0.9028964201755845,60894,4,30,70.07255244255066,,,,
chair,uniform,random,1,23.816692034403484,0.9369108964999516,0.15746984519064428,0.222605,0.38410558673397444,0.2818603334258527,0.07745501981199607,0.35525,0.5846259059759158,0.4419484567641764,0.535905,0.8156885416960433,0.6468387935460016,48449,0,10,68.10698866844177,0.8839974403381348,,,0.00010156631469726562
chair,uniform,random,1,31.376573530832925,0.96498122215271,0.09179813154041767,0.330825,0.43651823232465664,0.3763925662608968,0.031162569273188927,0.50261,0.6379198510956315,0.5622385000290386,0.719995,0.8573352322400519,0.7826859181669873,47343,1,15,70.63567543029785,1.1637835502624512,,,0.0005321502685546875
chair,uniform,random,1,34.04128532409668,0.9708535075187683,0.08244171937306723,0.380335,0.4693519275783299,0.42018056199657783,0.018292739399332437,0.55179,0.6567444090357878,0.5997098547669506,0.7557,0.8273287458755182,0.7898938473316804,48661,2,20,68.76974034309387,0.998150110244751,,,7.963180541992188e-05
chair,uniform,random,1,35.16636136372884,0.9740944623947143,0.0776425996174415,0.43406,0.5022631771905581,0.46567757800352805,0.015202024429540259,0.6537,0.7147973716122846,0.6828848217259608,0.876585,0.8731210694041005,0.8748496058932397,53141,3,25,69.58931756019592,0.8691418170928955,,,0.00013589859008789062
chair,uniform,random,1,36.876180458068845,0.9772509664297104,0.06896058327207963,0.404525,0.49254773118249245,0.44421787449487093,0.014324145448207018,0.6011,0.6969246171634846,0.6454752580770322,0.85897,0.8883287740771031,0.8734027384321146,50033,4,30,66.43518686294556,,,,
table,biased,fps,0,13.230183442433676,0.7986578633387883,0.4117313250899315,0.14875,0.3795513531559279,0.21373507163923783,0.11500343105455439,0.252295,0.6442863758251935,0.3626000619056125,0.31048,0.8699990307677397,0.4576401478255714,109129,0,10,75.43591237068176,1.1019668579101562,,,0.0023505687713623047
table,biased,fps,0,21.397527360916136,0.9097596089045207,0.16994281507407624,0.27224,0.4172867958258397,0.32950759269497676,0.06328454822904885,0.45614,0.680681047201611,0.5462352296077421,0.553,0.9084613976329194,0.6875024598045373,70836,1,15,74.30617070198059,1.2845757007598877,,,0.0023179054260253906
table,biased,fps,0,28.12903292973836,0.9518189380566279,0.08910247044016918,0.41195,0.4325198961844557,0.42198442369168315,0.036039895615333314,0.63245,0.6546571610110169,0.6433620043822812,0.699155,0.8938044520068492,0.784587267247229,73140,2,20,74.62848281860352,1.1893434524536133,,,0.002775907516479492
table,biased,fps,0,31.833389472961425,0.9633539766073227,0.06747336694970726,0.456965,0.4302691234909592,0.4432154373017635,0.016074050323238026,0.699575,0.6488471520725416,0.6732568813312239,0.78227,0.899097537073134,0.8366249672579561,69001,3,25,74.06195259094238,1.1705989837646484,,,0.0014257431030273438
table,biased,fps,0,32.828831322987874,0.9671297202507655,0.06220366563647985,0.42883,0.4043313912790635,0.41622051222516343,0.015364050018916537,0.69274,0.6362579019352338,0.6632987130300128,0.79818,0.8897390611370172,0.8414762771148018,66498,4,30,71.25078749656677,,,,
table,biased,fps,1,13.249135716756184,0.8106961876153946,0.40492938657601674,0.140995,0.3832990512293096,0.20615625754807468,0.11533916598317352,0.23456,0.6494502299234306,0.34464543683851834,0.28709,0.8815059715476485,0.43312069446286916,101131,0,10,78.35446977615356,1.3326420783996582,,,0.0013413429260253906
table,biased,fps,1,18.547037506103514,0.8980695148309071,0.2033332866926988,0.237265,0.4086337055903163,0.300215731407219,0.08697924628167258,0.395035,0.6677579503968467,0.49640480177539764,0.477805,0.898849844384376,0.623939910062399,77328,1,15,74.12020134925842,1.1013591289520264,,,0.0017232894897460938
table,biased,fps,1,25.588340218861898,0.9425208578507106,0.10607212592537205,0.340285,0.42202526465425333,0.37677274947361905,0.055781620403197854,0.53454,0.6486802287388135,0.5861048028897192,0.627785,0.8942782988896906,0.7377019106603557,74865,2,20,76.20767736434937,1.132859706878662,,,0.0022051334381103516
table,biased,fps,1,31.34193213780721,0.9611173808574677,0.06963925069818894,0.409405,0.3903690621062494,0.3996604877400417,0.016480265890929803,0.710425,0.6747094995530762,0.6921067901704184,0.7995,0.9293106604779392,0.8595318041904142,66691,3,25,76.12547421455383,1.6739163398742676,,,0.002694368362426758
table,biased,fps,1,33.02197914123535,0.9671966294447581,0.061746933435400324,0.4498,0.4292137372519035,0.43926580628757544,0.01453892770347417,0.707705,0.661614094790915,0.6838838437807653,0.79626,0.9028613890175216,0.8462166555796068,69664,4,30,75.08646082878113,,,,
table,biased,ig,0,13.263396867116292,0.7996699452400208,0.40979575713475547,0.15158,0.3834821284340437,0.21727652898236366,0.1125263568769989,0.25684,0.6455894547530073,0.36748178970763995,0.31877,0.8700205692624142,0.46658589668296807,108765,0,10,80.90650391578674,1.2723243236541748,1.4209396839141846,"[16632, 9368, 5685, 4258, 4176]",1.4329204559326172
table,biased,ig,0,21.346451091766358,0.9034389158089956,0.1766781254361073,0.30158,0.4261606556317779,0.3532069550624663,0.06585961643794723,0.4843,0.6696694917992182,0.5620962030334,0.57678,0.9021506186932595,0.7036738941947903,79020,1,15,79.42653703689575,1.1464636325836182,1.111689805984497,"[2402, 975, 883, 655, 332]",1.1259005069732666
table,biased,ig,0,29.243724377950034,0.9517909328142802,0.08265450031807026,0.417255,0.42812065864716714,0.4226180008771236,0.01820064329152065,0.671925,0.6752102695542609,0.6735636288705641,0.768085,0.9021613879405969,0.8297418089444155,67181,2,20,77.45340919494629,1.2501442432403564,1.2128808498382568,"[254, 157, 116, 72, 59]",1.220961332321167
table,biased,ig,0,31.34283711115519,0.9606692234675089,0.0687394459421436,0.459965,0.43604144006375395,0.447683837997088,0.014502772672520592,0.704695,0.6465802255080393,0.6743879313602896,0.808585,0.8881936741441141,0.8465218156635326,66651,3,25,74.69519448280334,1.215989112854004,1.2659337520599365,"[83, 65, 51, 44, 44]",1.2721002101898193
